budget,family,seed,blind_norm_cd,blind_coverage,blind_iou,anchor_norm_cd,anchor_coverage,anchor_iou,sampler_point_norm_cd,oracle_best_of_k_norm_cd,hypothesis_diversity,feasible_set_exploration,structural_mode_coverage,posterior_concentration_proxy,budget_difficulty,family_surface,family_connectivity,ambiguity_stratum,corruption_type,blind_anchor_gap_cd,blind_anchor_gap_cov,blind_anchor_gap_iou,sampler_gain,recoverability_class,early_loss_mean,early_loss_delta,early_projection_mean,early_best_cd,need_escalation,early_warning_risk,moments_correct,point_correct,moments_confidence,point_confidence,access_value_gain,components,hole_proxy,bbox_aspect_ratio,curvature_std,density_entropy,symmetry_score,budget_id,trace,det,cond,rotation_deg,downstream_fragility,transfer_drop,collapse_score,blind_success,phase_manual,phase_cluster,phase_name,phase_x,phase_y,cell_key,feasible_set_divergence,blind_search_barrier,search_reachability,task_sensitivity,internal_divergence_proxy
budget_15_vertical_strip,mean-reversion,2,0.1899230529802838,0.953125,0.2274881516587677,0.6052872581395218,0.296875,0.0892307692307692,0.2911251282515723,0.2911251282515723,0.1489070607122419,0.2411201970227876,0.3333333333333333,0.8616491922399593,hard,jagged,connected,high,none,-0.415364205159238,0.65625,0.1382573824279985,-0.1012020752712884,globally hard,0.389235976473099,0.5403018863943782,0.6634267239145456,0.1899230529802838,0,0.0033333333333333,0,0,0.4542951,0.9039418,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1614324687018741,4.273015873015874,0.8539916293259563,0,globally hard,2,ambiguity zone,0.4928901001712462,-0.5933736741710143,budget_15_vertical_strip|mean-reversion|2,0.6367041198501872,0.4617002102733552,0.5382997897266448,0.2666666666666666,0.6367041198501872
budget_15_vertical_strip,mean-reversion,3,0.2374389157042651,0.765625,0.1107419712070874,0.6572970565170699,0.28125,0.0609579100145137,0.3235563719314328,0.3235563719314328,0.1735721187993067,0.1701193927329867,0.1666666666666666,0.8406565218366662,hard,jagged,connected,high,moment_preserving_perturbation,-0.4198581408128048,0.484375,0.0497840611925737,-0.0861174562271676,globally hard,0.3915793010148998,0.3968769563071986,0.7097105708817516,0.2374389157042651,1,1.0,0,0,0.47647822,0.87643725,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.2007504002168807,4.273015873015874,0.674098343580249,0,globally hard,1,optimization-limited zone,-1.0644176627009092,-0.2024313174864389,budget_15_vertical_strip|mean-reversion|3,0.5002080732417812,0.7921297686993092,0.20787023130069082,0.4597014925373134,0.5002080732417812
budget_15_vertical_strip,multi-hole,0,0.126797502855564,0.953125,0.1783317353787152,0.4933082617730501,0.328125,0.1821266968325791,0.2440182176124576,0.2329692532294138,0.0980022246540412,0.1323344456603539,0.1666666666666666,0.9066468867760168,hard,smooth,connected,high,structured_dropout,-0.3665107589174861,0.625,-0.0037949614538639,-0.1061717503738498,globally hard,0.2467674013083345,0.24865507466536,0.4293124086107909,0.126797502855564,0,0.0033333333333333,1,1,0.55630654,0.8759276,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1307202793143752,7.673015873015874,0.9749443163711848,0,globally hard,4,effective-collapse zone,1.5129909329764526,0.3133664650305859,budget_15_vertical_strip|multi-hole|0,0.06075738660008322,0.4322619405226794,0.5677380594773206,0.309452736318408,0.06075738660008322
budget_15_vertical_strip,multi-hole,1,0.2491979465435953,0.640625,0.1303879310344827,0.5147920821795133,0.328125,0.0874035989717223,0.3194942226371099,0.2983267890407003,0.1191425785913693,0.3095712892956846,0.5,0.887681227399851,hard,smooth,connected,high,clustered_occlusion,-0.265594135635918,0.3125,0.0429843320627604,-0.049128842497105,optimization-limited candidate,0.2581195673894357,0.2830050851215186,0.4787762417180692,0.2491979465435953,1,0.9966666666666668,1,1,0.6403701,0.80497855,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1500078242707274,7.673015873015874,0.7987338092294322,0,optimization-limited candidate,1,optimization-limited zone,-0.1763393445601841,1.4067675311604193,budget_15_vertical_strip|multi-hole|1,0.5834373699542239,0.8939621507960347,0.1060378492039653,0.5233830845771145,0.5834373699542239
budget_15_vertical_strip,multi-hole,2,0.1301937164942007,0.9375,0.1573802541544477,0.4868657117305821,0.359375,0.1423948220064725,0.2730583806754065,0.2461206313849738,0.09793532052831,0.2156343269308216,0.3333333333333333,0.9067075472225178,hard,smooth,connected,high,none,-0.3566719952363814,0.578125,0.0149854321479752,-0.1159269148907731,globally hard,0.2344231577900323,0.2568620883122406,0.4255052869282082,0.1301937164942007,0,0.0066666666666666,1,1,0.3105779,0.8152627,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1289222348928672,7.673015873015874,0.9744986382940034,0,globally hard,4,effective-collapse zone,1.5512569024881675,0.3269917159146185,budget_15_vertical_strip|multi-hole|2,0.21223470661672908,0.4692099729648542,0.5307900270351458,0.3054726368159204,0.21223470661672908
budget_15_vertical_strip,multi-hole,3,0.2496547961112129,0.640625,0.1032315978456014,0.4654274946054365,0.4375,0.0783460282916213,0.3482118633481,0.323881131945694,0.1345450200702926,0.3172725100351463,0.5,0.8741135253383748,hard,smooth,connected,high,moment_preserving_perturbation,-0.2157726984942235,0.203125,0.0248855695539801,-0.0742263358344811,anchor-easy/blind-hard,0.2929995231738307,0.3601819981038456,0.430264439667456,0.2496547961112129,1,0.9966666666666668,1,1,0.4179803,0.8394188,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1670557226662677,7.673015873015874,0.7826169828382851,0,anchor-easy/blind-hard,1,optimization-limited zone,-0.2979048202621955,1.5144784693407929,budget_15_vertical_strip|multi-hole|3,0.7166042446941324,0.8915590267347551,0.10844097326524493,0.564179104477612,0.7166042446941324
budget_15_vertical_strip,nested-rings,0,0.1024530179520979,1.0,0.2132424537487828,0.4526463546220657,0.328125,0.1627408993576017,0.2387657157523284,0.2358866553140912,0.0989650832097423,0.1328158749382045,0.1666666666666666,0.9057743342038512,hard,smooth,connected,high,none,-0.3501933366699678,0.671875,0.0505015543911811,-0.1334336373619933,anchor-easy/blind-easy,0.190189101521369,0.1480045231381507,0.3568891104529828,0.1024530179520979,0,0.03,0,1,0.27237147,0.18817112,0.9536,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.0778615260306443,8.373015873015873,0.9694523524497694,1,anchor-easy/blind-easy,4,effective-collapse zone,1.7229175910986363,-0.3904123900276484,budget_15_vertical_strip|nested-rings|0,0.07074490220557636,0.15860618804445775,0.8413938119555422,0.5432835820895522,0.07074490220557636
budget_15_vertical_strip,nested-rings,1,0.2572815145772043,0.546875,0.1484674329501915,0.4184754197868679,0.46875,0.1019955654101995,0.2956456097729946,0.277061610869563,0.1320011145878187,0.232667223960576,0.3333333333333333,0.8763400183209195,hard,smooth,connected,high,moment_preserving_perturbation,-0.1611939052096636,0.078125,0.0464718675399919,-0.0197800962923587,anchor-easy/blind-hard,0.1959112171390168,0.2169876247887633,0.344844094012291,0.2572815145772043,1,0.9166666666666666,0,0,0.15654846,0.6370959,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1588032479584011,8.373015873015873,0.7973279513408525,0,anchor-easy/blind-hard,1,optimization-limited zone,-0.3918175506011862,2.0649987752477807,budget_15_vertical_strip|nested-rings|1,0.5268414481897628,0.9173926103935115,0.0826073896064885,0.5781094527363185,0.5268414481897628
budget_15_vertical_strip,nested-rings,2,0.1023556356904321,1.0,0.1814882032667876,0.4477008033215172,0.328125,0.1539256198347107,0.2515031439368785,0.2282478066779432,0.1087857460400057,0.2210595396866695,0.3333333333333333,0.8969225661247988,hard,smooth,connected,high,structured_dropout,-0.3453451676310851,0.671875,0.0275625834320769,-0.1258921709875111,anchor-easy/blind-easy,0.1790750220428142,0.153356083338404,0.3699746145575085,0.1023556356904321,0,0.03,0,0,0.6114458,0.30817872,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.135442416450168,8.373015873015873,0.9590788904037048,1,anchor-easy/blind-easy,4,effective-collapse zone,1.4186384987033114,0.4006114317173124,budget_15_vertical_strip|nested-rings|2,0.299625468164794,0.1976569540402523,0.8023430459597477,0.3582089552238806,0.299625468164794
budget_15_vertical_strip,nested-rings,3,0.2610031789934009,0.625,0.121813031161473,0.4841582823136369,0.296875,0.1389830508474576,0.2474602374103411,0.2474602374103411,0.0981313630084181,0.3823990148375424,0.6666666666666666,0.9065298114486778,hard,smooth,connected,high,clustered_occlusion,-0.2231551033202359,0.328125,-0.0171700196859845,0.0135429415830598,optimization-limited candidate,0.1996722824230903,0.1351335725376376,0.3761222364045304,0.2544753943026792,1,0.9766666666666668,0,0,0.41285664,0.4165766,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1497477039143403,8.373015873015873,0.8236429606902139,0,optimization-limited candidate,1,optimization-limited zone,-0.1151598382574314,2.046287109456503,budget_15_vertical_strip|nested-rings|3,0.5189346650020806,0.9402222889756682,0.059777711024331825,0.5542288557213929,0.5189346650020806
budget_15_vertical_strip,pinwheel,0,0.1794000334329067,1.0,0.1599123767798466,0.3563828603844742,0.546875,0.1115196078431372,0.3184262483539391,0.2995248474771514,0.1488827418753185,0.2411080376043259,0.3333333333333333,0.8616701468009447,hard,jagged,connected,high,none,-0.1769828269515675,0.453125,0.0483927689367093,-0.1201248140442447,globally hard,0.2359145917880786,0.2814588413908618,0.3457204420870297,0.1794000334329067,0,0.0066666666666666,1,0,0.6386143,0.4183377,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,1.171474548760536,6.973015873015874,0.9192643419529064,0,globally hard,3,decision-fragile zone,0.2308670230706813,2.665377951661829,budget_15_vertical_strip|pinwheel|0,0.634207240948814,0.45238810453589656,0.5476118954641034,0.8268656716417911,0.634207240948814
budget_15_vertical_strip,pinwheel,1,0.2345635767622564,0.9375,0.1224920802534318,0.415638508589068,0.5,0.0890052356020942,0.3030084498405704,0.2942700147942645,0.1440173899136164,0.2386753616234748,0.3333333333333333,0.8658726904769901,hard,jagged,connected,high,moment_preserving_perturbation,-0.1810749318268115,0.4375,0.0334868446513376,-0.0597064380320081,globally hard,0.239870001541557,0.3091861944568735,0.4105158004657112,0.2345635767622564,1,0.9966666666666668,1,0,0.5485183,0.23381297,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,1.172776400230428,6.973015873015874,0.7709082858746032,0,globally hard,3,decision-fragile zone,-1.0862560739928042,3.3278585453237524,budget_15_vertical_strip|pinwheel|1,0.6133999167707033,0.7425653349354159,0.2574346650645841,0.9880597014925372,0.6133999167707033
budget_15_vertical_strip,pinwheel,2,0.2082508674474454,0.953125,0.1519396551724137,0.3562557025370064,0.515625,0.0882708585247883,0.2644463127468408,0.259352746434716,0.1399522169872112,0.2366427751602722,0.3333333333333333,0.8693997769469681,hard,jagged,connected,high,structured_dropout,-0.148004835089561,0.4375,0.0636687966476254,-0.0511018789872706,globally hard,0.1892177476714715,0.2167570627175434,0.3484258377684144,0.2082508674474454,0,0.1566666666666666,1,0,0.63845295,0.19753198,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,1.1650879253975597,6.973015873015874,0.9052992434681584,0,globally hard,3,decision-fragile zone,-0.1068787121824181,3.181622143648646,budget_15_vertical_strip|pinwheel|2,0.5792759051186018,0.6185040552718534,0.38149594472814663,0.8199004975124379,0.5792759051186018
budget_15_vertical_strip,pinwheel,3,0.2464528357695666,0.890625,0.1051502145922746,0.4018634836811636,0.46875,0.1207792207792207,0.3082974453089593,0.3058274479819911,0.1485280534862909,0.3242640267431455,0.5,0.8619758254043077,hard,jagged,connected,high,clustered_occlusion,-0.1554106479115969,0.421875,-0.0156290061869461,-0.0593746122124244,anchor-easy/blind-hard,0.2377171496273418,0.2833819394866029,0.3594509793116209,0.2464528357695666,1,0.9933333333333332,1,0,0.7095818,0.28288049,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,1.1949393029761808,6.973015873015874,0.7667419715075294,0,anchor-easy/blind-hard,3,decision-fragile zone,-1.1587310867203184,3.462166576212788,budget_15_vertical_strip|pinwheel|3,0.7948397836038286,0.8239711625112646,0.17602883748873543,0.998009950248756,0.7948397836038286
budget_15_vertical_strip,spiral,0,0.1174118311181385,1.0,0.1762977473065622,0.4441297749979553,0.453125,0.1036088474970896,0.3084419761426082,0.3084419761426082,0.1157874141672741,0.2245603737503037,0.3333333333333333,0.890664545837271,hard,smooth,connected,high,structured_dropout,-0.3267179438798168,0.546875,0.0726888998094726,-0.1910301450244697,anchor-easy/blind-easy,0.2919411789890242,0.3209133750817732,0.4759311476480206,0.1174118311181385,0,0.01,1,1,0.50805086,0.31578147,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1417743538831317,5.173015873015874,0.941453478979006,1,anchor-easy/blind-easy,4,effective-collapse zone,1.519931687139891,-0.197636982782354,budget_15_vertical_strip|spiral|0,0.36953807740324596,0.18023430459597475,0.8197656954040252,0.2845771144278607,0.36953807740324596
budget_15_vertical_strip,spiral,1,0.2141363527262093,0.859375,0.1380563124432334,0.5034830205321338,0.34375,0.0868055555555555,0.2854324549076851,0.2792055296844803,0.1255040660213419,0.2294186996773376,0.3333333333333333,0.8820521779767613,hard,smooth,connected,high,clustered_occlusion,-0.2893466678059245,0.515625,0.0512507568876779,-0.065069176958271,globally hard,0.2822146034387514,0.3247866584194047,0.504072735331612,0.2141363527262093,1,0.9866666666666668,0,1,0.31070888,0.56197625,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1081774374698033,5.173015873015874,0.7799197389522701,0,globally hard,1,optimization-limited zone,-0.1424124817047334,0.0988590555267758,budget_15_vertical_strip|spiral|1,0.46109030378693305,0.6716731751276659,0.3283268248723341,0.6477611940298508,0.46109030378693305
budget_15_vertical_strip,spiral,2,0.1242454820561363,0.96875,0.1986817325800376,0.4422616920198722,0.453125,0.1163594470046082,0.3082635774458619,0.2830356942141598,0.1175684461663,0.2254508897498167,0.3333333333333333,0.8890796555698267,hard,smooth,connected,high,none,-0.3180162099637359,0.515625,0.0823222855754294,-0.1587902121580235,anchor-easy/blind-easy,0.2765794899394119,0.3604051579904466,0.4630021287288928,0.1242454820561363,0,0.01,1,1,0.29278594,0.3831533,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1406097435852366,5.173015873015874,0.9395820854248232,1,anchor-easy/blind-easy,4,effective-collapse zone,1.358901956260351,-0.037645511030836,budget_15_vertical_strip|spiral|2,0.38451935081148564,0.24001201562030636,0.7599879843796936,0.28358208955223874,0.38451935081148564
budget_15_vertical_strip,spiral,3,0.249496828748251,0.703125,0.1396011396011396,0.4588153280473837,0.421875,0.0824622531939605,0.5576755357217232,0.350036480890292,0.1748495215164196,0.2540914274248764,0.3333333333333333,0.8395833504934379,hard,smooth,connected,high,moment_preserving_perturbation,-0.2093184992991326,0.28125,0.057138886407179,-0.100539652142041,anchor-easy/blind-hard,0.3030039268317744,0.2984789949107777,0.5285628334550336,0.249496828748251,1,1.0,0,1,0.21128547,0.22062509,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1504403290540134,5.173015873015874,0.7267030522886652,0,anchor-easy/blind-hard,1,optimization-limited zone,-0.7157995264477118,0.1993331260896075,budget_15_vertical_strip|spiral|3,0.7007906783187682,0.8107539801742265,0.1892460198257735,0.7542288557213931,0.7007906783187682
budget_15_vertical_strip,volatility-clustering,0,0.2406088489178229,0.90625,0.1398747390396659,0.5747378307947334,0.40625,0.0928217821782178,0.3646142081144408,0.3592742511034107,0.1331701521563429,0.2332517427448381,0.3333333333333333,0.8753161425079531,hard,jagged,connected,high,moment_preserving_perturbation,-0.3341289818769105,0.5,0.0470529568614481,-0.1186654021855878,globally hard,0.3825560018795745,0.5452170166433583,0.6286363599549564,0.2406088489178229,1,0.9433333333333334,0,0,0.57596487,0.23171079,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.1609430118756018,4.073015873015874,0.7810359102849742,0,globally hard,1,optimization-limited zone,-0.1100140258861212,0.2466895934036309,budget_15_vertical_strip|volatility-clustering|0,0.5359966708281314,0.699008711324722,0.300991288675278,0.3920398009950249,0.5359966708281314
budget_15_vertical_strip,volatility-clustering,1,0.160048827086926,0.921875,0.3216245883644347,0.5400576603827107,0.421875,0.1223529411764706,0.3599128559028789,0.3309258207048907,0.2080761674752168,0.270704750404275,0.3333333333333333,0.8121451753085427,hard,jagged,connected,high,structured_dropout,-0.3800088332957847,0.5,0.199271647187964,-0.1708769936179646,globally hard,0.3301851876229238,0.423201419766973,0.5757232080077592,0.160048827086926,0,0.02,0,0,0.6427075,0.69317377,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_15_vertical_strip,1.6,0.3375,5.4,90.0,0.187553755762551,4.073015873015874,0.847093789818405,0,globally hard,2,ambiguity zone,0.1314707847541505,-0.9058630659896996,budget_15_vertical_strip|volatility-clustering|1,0.7399084477736163,0.3487533793932111,0.6512466206067888,0.26268656716417915,0.7399084477736163
