lambda,cost_multiplier,winner,slice
0.14200000000000002,0.64,raster,semi_real
0.14200000000000002,0.65,raster,semi_real
0.14200000000000002,0.6599999999999999,raster,semi_real
0.14200000000000002,0.6699999999999999,raster,semi_real
0.14200000000000002,0.6799999999999999,raster,semi_real
0.14200000000000002,0.69,raster,semi_real
0.14200000000000002,0.7,raster,semi_real
0.14200000000000002,0.71,raster,semi_real
0.14200000000000002,0.72,raster,semi_real
0.14200000000000002,0.73,raster,semi_real
0.14200000000000002,0.74,raster,semi_real
0.14200000000000002,0.75,raster,semi_real
0.14200000000000002,0.76,raster,semi_real
0.14200000000000002,0.77,raster,semi_real
0.14200000000000002,0.78,raster,semi_real
0.14200000000000002,0.79,raster,semi_real
0.14200000000000002,0.8,raster,semi_real
0.14200000000000002,0.8099999999999999,raster,semi_real
0.14200000000000002,0.82,raster,semi_real
0.14200000000000002,0.83,raster,semi_real
0.14200000000000002,0.84,raster,semi_real
0.14200000000000002,0.85,raster,semi_real
0.14200000000000002,0.86,raster,semi_real
0.14200000000000002,0.87,raster,semi_real
0.14200000000000002,0.88,raster,semi_real
0.14200000000000002,0.8899999999999999,raster,semi_real
0.14200000000000002,0.8999999999999999,raster,semi_real
0.14200000000000002,0.9099999999999999,raster,semi_real
0.14200000000000002,0.9199999999999999,raster,semi_real
0.14200000000000002,0.9299999999999999,raster,semi_real
0.14200000000000002,0.94,moments_only,semi_real
0.14200000000000002,0.95,moments_only,semi_real
0.14200000000000002,0.96,moments_only,semi_real
0.14200000000000002,0.97,moments_only,semi_real
0.14200000000000002,0.98,moments_only,semi_real
0.14200000000000002,0.99,moments_only,semi_real
0.14200000000000002,1.0,moments_only,semi_real
0.14200000000000002,1.01,moments_only,semi_real
0.14200000000000002,1.02,moments_only,semi_real
0.14200000000000002,1.03,moments_only,semi_real
0.14200000000000002,1.04,moments_only,semi_real
0.14200000000000002,1.05,moments_only,semi_real
0.14200000000000002,1.06,moments_only,semi_real
0.14200000000000002,1.07,moments_only,semi_real
0.14200000000000002,1.08,moments_only,semi_real
0.14200000000000002,1.0899999999999999,moments_only,semi_real
0.14200000000000002,1.1,moments_only,semi_real
0.14200000000000002,1.1099999999999999,moments_only,semi_real
0.14200000000000002,1.12,moments_only,semi_real
0.14200000000000002,1.13,moments_only,semi_real
0.14200000000000002,1.1400000000000001,moments_only,semi_real
0.14200000000000002,1.15,moments_only,semi_real
0.14200000000000002,1.1600000000000001,moments_only,semi_real
0.14200000000000002,1.17,moments_only,semi_real
0.14200000000000002,1.18,moments_only,semi_real
0.14200000000000002,1.19,moments_only,semi_real
0.14200000000000002,1.2,moments_only,semi_real
0.14200000000000002,1.21,moments_only,semi_real
0.14200000000000002,1.22,moments_only,semi_real
0.14200000000000002,1.23,moments_only,semi_real
0.14200000000000002,1.24,moments_only,semi_real
0.14200000000000002,1.25,moments_only,semi_real
0.14200000000000002,1.26,moments_only,semi_real
0.14200000000000002,1.27,moments_only,semi_real
0.14200000000000002,1.28,moments_only,semi_real
0.14200000000000002,1.29,moments_only,semi_real
0.14200000000000002,1.3,moments_only,semi_real
0.14200000000000002,1.31,moments_only,semi_real
0.14200000000000002,1.3199999999999998,moments_only,semi_real
0.14200000000000002,1.33,moments_only,semi_real
0.14200000000000002,1.3399999999999999,moments_only,semi_real
0.14200000000000002,1.35,moments_only,semi_real
0.14200000000000002,1.3599999999999999,moments_only,semi_real
0.14200000000000002,1.37,moments_only,semi_real
0.14200000000000002,1.38,moments_only,semi_real
0.14200000000000002,1.3900000000000001,moments_only,semi_real
0.14200000000000002,1.4,moments_only,semi_real
0.14200000000000002,1.4100000000000001,moments_only,semi_real
0.14200000000000002,1.42,moments_only,semi_real
0.14200000000000002,1.4300000000000002,moments_only,semi_real
0.14200000000000002,1.44,moments_only,semi_real
0.14200000000000002,1.45,moments_only,semi_real
0.14200000000000002,1.46,moments_only,semi_real
0.14200000000000002,1.47,moments_only,semi_real
0.14200000000000002,1.48,moments_only,semi_real
0.14200000000000002,1.49,moments_only,semi_real
0.14200000000000002,1.5,moments_only,semi_real
0.14200000000000002,1.51,moments_only,semi_real
0.14200000000000002,1.52,moments_only,semi_real
0.14200000000000002,1.53,moments_only,semi_real
0.14200000000000002,1.54,moments_only,semi_real
0.14200000000000002,1.55,moments_only,semi_real
0.14200000000000002,1.56,moments_only,semi_real
0.14200000000000002,1.5699999999999998,moments_only,semi_real
0.14200000000000002,1.58,moments_only,semi_real
0.14200000000000002,1.5899999999999999,moments_only,semi_real
0.14200000000000002,1.6,moments_only,semi_real
0.14400000000000002,0.6,raster,semi_real
0.14400000000000002,0.61,raster,semi_real
0.14400000000000002,0.62,raster,semi_real
0.14400000000000002,0.63,raster,semi_real
0.14400000000000002,0.64,raster,semi_real
0.14400000000000002,0.65,raster,semi_real
0.14400000000000002,0.6599999999999999,raster,semi_real
0.14400000000000002,0.6699999999999999,raster,semi_real
0.14400000000000002,0.6799999999999999,raster,semi_real
0.14400000000000002,0.69,raster,semi_real
0.14400000000000002,0.7,raster,semi_real
0.14400000000000002,0.71,raster,semi_real
0.14400000000000002,0.72,raster,semi_real
0.14400000000000002,0.73,raster,semi_real
0.14400000000000002,0.74,raster,semi_real
0.14400000000000002,0.75,raster,semi_real
0.14400000000000002,0.76,raster,semi_real
0.14400000000000002,0.77,raster,semi_real
0.14400000000000002,0.78,raster,semi_real
0.14400000000000002,0.79,raster,semi_real
0.14400000000000002,0.8,raster,semi_real
0.14400000000000002,0.8099999999999999,raster,semi_real
0.14400000000000002,0.82,raster,semi_real
0.14400000000000002,0.83,raster,semi_real
0.14400000000000002,0.84,raster,semi_real
0.14400000000000002,0.85,raster,semi_real
0.14400000000000002,0.86,raster,semi_real
0.14400000000000002,0.87,raster,semi_real
0.14400000000000002,0.88,raster,semi_real
0.14400000000000002,0.8899999999999999,raster,semi_real
0.14400000000000002,0.8999999999999999,raster,semi_real
0.14400000000000002,0.9099999999999999,raster,semi_real
0.14400000000000002,0.9199999999999999,moments_only,semi_real
0.14400000000000002,0.9299999999999999,moments_only,semi_real
0.14400000000000002,0.94,moments_only,semi_real
0.14400000000000002,0.95,moments_only,semi_real
0.14400000000000002,0.96,moments_only,semi_real
0.14400000000000002,0.97,moments_only,semi_real
0.14400000000000002,0.98,moments_only,semi_real
0.14400000000000002,0.99,moments_only,semi_real
0.14400000000000002,1.0,moments_only,semi_real
0.14400000000000002,1.01,moments_only,semi_real
0.14400000000000002,1.02,moments_only,semi_real
0.14400000000000002,1.03,moments_only,semi_real
0.14400000000000002,1.04,moments_only,semi_real
0.14400000000000002,1.05,moments_only,semi_real
0.14400000000000002,1.06,moments_only,semi_real
0.14400000000000002,1.07,moments_only,semi_real
0.14400000000000002,1.08,moments_only,semi_real
0.14400000000000002,1.0899999999999999,moments_only,semi_real
0.14400000000000002,1.1,moments_only,semi_real
0.14400000000000002,1.1099999999999999,moments_only,semi_real
0.14400000000000002,1.12,moments_only,semi_real
0.14400000000000002,1.13,moments_only,semi_real
0.14400000000000002,1.1400000000000001,moments_only,semi_real
0.14400000000000002,1.15,moments_only,semi_real
0.14400000000000002,1.1600000000000001,moments_only,semi_real
0.14400000000000002,1.17,moments_only,semi_real
0.14400000000000002,1.18,moments_only,semi_real
0.14400000000000002,1.19,moments_only,semi_real
0.14400000000000002,1.2,moments_only,semi_real
0.14400000000000002,1.21,moments_only,semi_real
0.14400000000000002,1.22,moments_only,semi_real
0.14400000000000002,1.23,moments_only,semi_real
0.14400000000000002,1.24,moments_only,semi_real
0.14400000000000002,1.25,moments_only,semi_real
0.14400000000000002,1.26,moments_only,semi_real
0.14400000000000002,1.27,moments_only,semi_real
0.14400000000000002,1.28,moments_only,semi_real
0.14400000000000002,1.29,moments_only,semi_real
0.14400000000000002,1.3,moments_only,semi_real
0.14400000000000002,1.31,moments_only,semi_real
0.14400000000000002,1.3199999999999998,moments_only,semi_real
0.14400000000000002,1.33,moments_only,semi_real
0.14400000000000002,1.3399999999999999,moments_only,semi_real
0.14400000000000002,1.35,moments_only,semi_real
0.14400000000000002,1.3599999999999999,moments_only,semi_real
0.14400000000000002,1.37,moments_only,semi_real
0.14400000000000002,1.38,moments_only,semi_real
0.14400000000000002,1.3900000000000001,moments_only,semi_real
0.14400000000000002,1.4,moments_only,semi_real
0.14400000000000002,1.4100000000000001,moments_only,semi_real
0.14400000000000002,1.42,moments_only,semi_real
0.14400000000000002,1.4300000000000002,moments_only,semi_real
0.14400000000000002,1.44,moments_only,semi_real
0.14400000000000002,1.45,moments_only,semi_real
0.14400000000000002,1.46,moments_only,semi_real
0.14400000000000002,1.47,moments_only,semi_real
0.14400000000000002,1.48,moments_only,semi_real
0.14400000000000002,1.49,moments_only,semi_real
0.14400000000000002,1.5,moments_only,semi_real
0.14400000000000002,1.51,moments_only,semi_real
0.14400000000000002,1.52,moments_only,semi_real
0.14400000000000002,1.53,moments_only,semi_real
0.14400000000000002,1.54,moments_only,semi_real
0.14400000000000002,1.55,moments_only,semi_real
0.14400000000000002,1.56,moments_only,semi_real
0.14400000000000002,1.5699999999999998,moments_only,semi_real
0.14400000000000002,1.58,moments_only,semi_real
0.14400000000000002,1.5899999999999999,moments_only,semi_real
0.14400000000000002,1.6,moments_only,semi_real
0.146,0.6,raster,semi_real
0.146,0.61,raster,semi_real
0.146,0.62,raster,semi_real
0.146,0.63,raster,semi_real
0.146,0.64,raster,semi_real
0.146,0.65,raster,semi_real
0.146,0.6599999999999999,raster,semi_real
0.146,0.6699999999999999,raster,semi_real
0.146,0.6799999999999999,raster,semi_real
0.146,0.69,raster,semi_real
0.146,0.7,raster,semi_real
0.146,0.71,raster,semi_real
0.146,0.72,raster,semi_real
0.146,0.73,raster,semi_real
0.146,0.74,raster,semi_real
0.146,0.75,raster,semi_real
0.146,0.76,raster,semi_real
0.146,0.77,raster,semi_real
0.146,0.78,raster,semi_real
0.146,0.79,raster,semi_real
0.146,0.8,raster,semi_real
0.146,0.8099999999999999,raster,semi_real
0.146,0.82,raster,semi_real
0.146,0.83,raster,semi_real
0.146,0.84,raster,semi_real
0.146,0.85,raster,semi_real
0.146,0.86,raster,semi_real
0.146,0.87,raster,semi_real
0.146,0.88,raster,semi_real
0.146,0.8899999999999999,raster,semi_real
0.146,0.8999999999999999,raster,semi_real
0.146,0.9099999999999999,moments_only,semi_real
0.146,0.9199999999999999,moments_only,semi_real
0.146,0.9299999999999999,moments_only,semi_real
0.146,0.94,moments_only,semi_real
0.146,0.95,moments_only,semi_real
0.146,0.96,moments_only,semi_real
0.146,0.97,moments_only,semi_real
0.146,0.98,moments_only,semi_real
0.146,0.99,moments_only,semi_real
0.146,1.0,moments_only,semi_real
0.146,1.01,moments_only,semi_real
0.146,1.02,moments_only,semi_real
0.146,1.03,moments_only,semi_real
0.146,1.04,moments_only,semi_real
0.146,1.05,moments_only,semi_real
0.146,1.06,moments_only,semi_real
0.146,1.07,moments_only,semi_real
0.146,1.08,moments_only,semi_real
0.146,1.0899999999999999,moments_only,semi_real
0.146,1.1,moments_only,semi_real
0.146,1.1099999999999999,moments_only,semi_real
0.146,1.12,moments_only,semi_real
0.146,1.13,moments_only,semi_real
0.146,1.1400000000000001,moments_only,semi_real
0.146,1.15,moments_only,semi_real
0.146,1.1600000000000001,moments_only,semi_real
0.146,1.17,moments_only,semi_real
0.146,1.18,moments_only,semi_real
0.146,1.19,moments_only,semi_real
0.146,1.2,moments_only,semi_real
0.146,1.21,moments_only,semi_real
0.146,1.22,moments_only,semi_real
0.146,1.23,moments_only,semi_real
0.146,1.24,moments_only,semi_real
0.146,1.25,moments_only,semi_real
0.146,1.26,moments_only,semi_real
0.146,1.27,moments_only,semi_real
0.146,1.28,moments_only,semi_real
0.146,1.29,moments_only,semi_real
0.146,1.3,moments_only,semi_real
0.146,1.31,moments_only,semi_real
0.146,1.3199999999999998,moments_only,semi_real
0.146,1.33,moments_only,semi_real
0.146,1.3399999999999999,moments_only,semi_real
0.146,1.35,moments_only,semi_real
0.146,1.3599999999999999,moments_only,semi_real
0.146,1.37,moments_only,semi_real
0.146,1.38,moments_only,semi_real
0.146,1.3900000000000001,moments_only,semi_real
0.146,1.4,moments_only,semi_real
0.146,1.4100000000000001,moments_only,semi_real
0.146,1.42,moments_only,semi_real
0.146,1.4300000000000002,moments_only,semi_real
0.146,1.44,moments_only,semi_real
0.146,1.45,moments_only,semi_real
0.146,1.46,moments_only,semi_real
0.146,1.47,moments_only,semi_real
0.146,1.48,moments_only,semi_real
0.146,1.49,moments_only,semi_real
0.146,1.5,moments_only,semi_real
0.146,1.51,moments_only,semi_real
0.146,1.52,moments_only,semi_real
0.146,1.53,moments_only,semi_real
0.146,1.54,moments_only,semi_real
0.146,1.55,moments_only,semi_real
0.146,1.56,moments_only,semi_real
0.146,1.5699999999999998,moments_only,semi_real
0.146,1.58,moments_only,semi_real
0.146,1.5899999999999999,moments_only,semi_real
0.146,1.6,moments_only,semi_real
0.148,0.6,raster,semi_real
0.148,0.61,raster,semi_real
0.148,0.62,raster,semi_real
0.148,0.63,raster,semi_real
0.148,0.64,raster,semi_real
0.148,0.65,raster,semi_real
0.148,0.6599999999999999,raster,semi_real
0.148,0.6699999999999999,raster,semi_real
0.148,0.6799999999999999,raster,semi_real
0.148,0.69,raster,semi_real
0.148,0.7,raster,semi_real
0.148,0.71,raster,semi_real
0.148,0.72,raster,semi_real
0.148,0.73,raster,semi_real
0.148,0.74,raster,semi_real
0.148,0.75,raster,semi_real
0.148,0.76,raster,semi_real
0.148,0.77,raster,semi_real
0.148,0.78,raster,semi_real
0.148,0.79,raster,semi_real
0.148,0.8,raster,semi_real
0.148,0.8099999999999999,raster,semi_real
0.148,0.82,raster,semi_real
0.148,0.83,raster,semi_real
0.148,0.84,raster,semi_real
0.148,0.85,raster,semi_real
0.148,0.86,raster,semi_real
0.148,0.87,raster,semi_real
0.148,0.88,raster,semi_real
0.148,0.8899999999999999,raster,semi_real
0.148,0.8999999999999999,moments_only,semi_real
0.148,0.9099999999999999,moments_only,semi_real
0.148,0.9199999999999999,moments_only,semi_real
0.148,0.9299999999999999,moments_only,semi_real
0.148,0.94,moments_only,semi_real
0.148,0.95,moments_only,semi_real
0.148,0.96,moments_only,semi_real
0.148,0.97,moments_only,semi_real
0.148,0.98,moments_only,semi_real
0.148,0.99,moments_only,semi_real
0.148,1.0,moments_only,semi_real
0.148,1.01,moments_only,semi_real
0.148,1.02,moments_only,semi_real
0.148,1.03,moments_only,semi_real
0.148,1.04,moments_only,semi_real
0.148,1.05,moments_only,semi_real
0.148,1.06,moments_only,semi_real
0.148,1.07,moments_only,semi_real
0.148,1.08,moments_only,semi_real
0.148,1.0899999999999999,moments_only,semi_real
0.148,1.1,moments_only,semi_real
0.148,1.1099999999999999,moments_only,semi_real
0.148,1.12,moments_only,semi_real
0.148,1.13,moments_only,semi_real
0.148,1.1400000000000001,moments_only,semi_real
0.148,1.15,moments_only,semi_real
0.148,1.1600000000000001,moments_only,semi_real
0.148,1.17,moments_only,semi_real
0.148,1.18,moments_only,semi_real
0.148,1.19,moments_only,semi_real
0.148,1.2,moments_only,semi_real
0.148,1.21,moments_only,semi_real
0.148,1.22,moments_only,semi_real
0.148,1.23,moments_only,semi_real
0.148,1.24,moments_only,semi_real
0.148,1.25,moments_only,semi_real
0.148,1.26,moments_only,semi_real
0.148,1.27,moments_only,semi_real
0.148,1.28,moments_only,semi_real
0.148,1.29,moments_only,semi_real
0.148,1.3,moments_only,semi_real
0.148,1.31,moments_only,semi_real
0.148,1.3199999999999998,moments_only,semi_real
0.148,1.33,moments_only,semi_real
0.148,1.3399999999999999,moments_only,semi_real
0.148,1.35,moments_only,semi_real
0.148,1.3599999999999999,moments_only,semi_real
0.148,1.37,moments_only,semi_real
0.148,1.38,moments_only,semi_real
0.148,1.3900000000000001,moments_only,semi_real
0.148,1.4,moments_only,semi_real
0.148,1.4100000000000001,moments_only,semi_real
0.148,1.42,moments_only,semi_real
0.148,1.4300000000000002,moments_only,semi_real
0.148,1.44,moments_only,semi_real
0.148,1.45,moments_only,semi_real
0.148,1.46,moments_only,semi_real
0.148,1.47,moments_only,semi_real
0.148,1.48,moments_only,semi_real
0.148,1.49,moments_only,semi_real
0.148,1.5,moments_only,semi_real
0.148,1.51,moments_only,semi_real
0.148,1.52,moments_only,semi_real
0.148,1.53,moments_only,semi_real
0.148,1.54,moments_only,semi_real
0.148,1.55,moments_only,semi_real
0.148,1.56,moments_only,semi_real
0.148,1.5699999999999998,moments_only,semi_real
0.148,1.58,moments_only,semi_real
0.148,1.5899999999999999,moments_only,semi_real
0.148,1.6,moments_only,semi_real
0.15,0.6,raster,semi_real
0.15,0.61,raster,semi_real
0.15,0.62,raster,semi_real
0.15,0.63,raster,semi_real
0.15,0.64,raster,semi_real
0.15,0.65,raster,semi_real
0.15,0.6599999999999999,raster,semi_real
0.15,0.6699999999999999,raster,semi_real
0.15,0.6799999999999999,raster,semi_real
0.15,0.69,raster,semi_real
0.15,0.7,raster,semi_real
0.15,0.71,raster,semi_real
0.15,0.72,raster,semi_real
0.15,0.73,raster,semi_real
0.15,0.74,raster,semi_real
0.15,0.75,raster,semi_real
0.15,0.76,raster,semi_real
0.15,0.77,raster,semi_real
0.15,0.78,raster,semi_real
0.15,0.79,raster,semi_real
0.15,0.8,raster,semi_real
0.15,0.8099999999999999,raster,semi_real
0.15,0.82,raster,semi_real
0.15,0.83,raster,semi_real
0.15,0.84,raster,semi_real
0.15,0.85,raster,semi_real
0.15,0.86,raster,semi_real
0.15,0.87,raster,semi_real
0.15,0.88,raster,semi_real
