representation,query_index,neighbor_rank,distance,query_budget,query_family,query_seed,neighbor_budget,neighbor_family,neighbor_seed,action_disagree,view_disagree,family_disagree,phase_disagree
Base summary,314,5,1.2269607771365625e-08,budget_24_rotated_slender,spiral,2,budget_24_rotated_slender,cross-branch,0,1.0,0.0,1.0,1.0
Base summary,314,6,1.2936078145747087e-08,budget_24_rotated_slender,spiral,2,budget_24_rotated_slender,cross-branch,2,1.0,1.0,1.0,1.0
Base summary,314,7,1.4939431376991535e-08,budget_24_rotated_slender,spiral,2,budget_24_rotated_slender,cross-branch,1,1.0,0.0,1.0,1.0
Base summary,314,8,2.3577734077587006e-08,budget_24_rotated_slender,spiral,2,budget_24_rotated_slender,pinwheel,1,0.0,0.0,1.0,1.0
Base summary,314,9,2.5528651338428832e-08,budget_24_rotated_slender,spiral,2,budget_24_rotated_slender,multi-hole,3,1.0,0.0,1.0,1.0
Base summary,314,10,2.6495513449541605e-08,budget_24_rotated_slender,spiral,2,budget_24_rotated_slender,pinwheel,3,1.0,1.0,1.0,1.0
Base summary,315,1,1.8022772991549176e-09,budget_24_rotated_slender,spiral,3,budget_24_rotated_slender,spiral,2,1.0,1.0,0.0,1.0
Base summary,315,2,3.4010330768395388e-09,budget_24_rotated_slender,spiral,3,budget_24_rotated_slender,spiral,0,1.0,1.0,0.0,1.0
Base summary,315,3,4.826360700132138e-09,budget_24_rotated_slender,spiral,3,budget_24_rotated_slender,spiral,1,0.0,0.0,0.0,1.0
Base summary,315,4,1.0813075214138708e-08,budget_24_rotated_slender,spiral,3,budget_24_rotated_slender,cross-branch,3,1.0,1.0,1.0,0.0
Base summary,315,5,1.256496867757529e-08,budget_24_rotated_slender,spiral,3,budget_24_rotated_slender,cross-branch,0,1.0,1.0,1.0,1.0
Base summary,315,6,1.3432890596739434e-08,budget_24_rotated_slender,spiral,3,budget_24_rotated_slender,cross-branch,2,0.0,0.0,1.0,1.0
Base summary,315,7,1.5247594483697094e-08,budget_24_rotated_slender,spiral,3,budget_24_rotated_slender,cross-branch,1,1.0,1.0,1.0,1.0
Base summary,315,8,2.2026295458305992e-08,budget_24_rotated_slender,spiral,3,budget_24_rotated_slender,pinwheel,1,1.0,1.0,1.0,0.0
Base summary,315,9,2.4166093770096918e-08,budget_24_rotated_slender,spiral,3,budget_24_rotated_slender,multi-hole,3,0.0,1.0,1.0,0.0
Base summary,315,10,2.4957099805451314e-08,budget_24_rotated_slender,spiral,3,budget_24_rotated_slender,pinwheel,3,0.0,0.0,1.0,0.0
Base summary,316,1,5.273547156840789e-09,budget_24_rotated_slender,volatility-clustering,0,budget_24_rotated_slender,volatility-clustering,3,1.0,0.0,0.0,1.0
Base summary,316,2,1.7601280005669896e-08,budget_24_rotated_slender,volatility-clustering,0,budget_24_rotated_slender,double-loop,1,0.0,0.0,1.0,1.0
Base summary,316,3,2.0756097716796134e-08,budget_24_rotated_slender,volatility-clustering,0,budget_24_rotated_slender,double-loop,2,1.0,0.0,1.0,1.0
Base summary,316,4,2.251172110627484e-08,budget_24_rotated_slender,volatility-clustering,0,budget_24_rotated_slender,double-loop,0,0.0,0.0,1.0,1.0
Base summary,316,5,2.2894215430626282e-08,budget_24_rotated_slender,volatility-clustering,0,budget_24_rotated_slender,double-loop,3,0.0,0.0,1.0,1.0
Base summary,316,6,3.5067968190822166e-08,budget_24_rotated_slender,volatility-clustering,0,budget_24_rotated_slender,volatility-clustering,2,1.0,1.0,0.0,1.0
Base summary,316,7,3.6040377955810885e-08,budget_24_rotated_slender,volatility-clustering,0,budget_24_rotated_slender,volatility-clustering,1,0.0,0.0,0.0,0.0
Base summary,316,8,1.2017081557980587e-07,budget_24_rotated_slender,volatility-clustering,0,budget_24_rotated_slender,cross-branch,1,0.0,0.0,1.0,0.0
Base summary,316,9,1.208129925908044e-07,budget_24_rotated_slender,volatility-clustering,0,budget_24_rotated_slender,cross-branch,2,1.0,1.0,1.0,1.0
Base summary,316,10,1.2207137179999292e-07,budget_24_rotated_slender,volatility-clustering,0,budget_24_rotated_slender,cross-branch,0,0.0,0.0,1.0,1.0
Base summary,317,1,3.6040377955810885e-08,budget_24_rotated_slender,volatility-clustering,1,budget_24_rotated_slender,volatility-clustering,0,0.0,0.0,0.0,0.0
Base summary,317,2,3.758917294883289e-08,budget_24_rotated_slender,volatility-clustering,1,budget_24_rotated_slender,volatility-clustering,3,1.0,0.0,0.0,1.0
Base summary,317,3,4.8865388478992135e-08,budget_24_rotated_slender,volatility-clustering,1,budget_24_rotated_slender,double-loop,1,0.0,0.0,1.0,1.0
Base summary,317,4,5.29790803725028e-08,budget_24_rotated_slender,volatility-clustering,1,budget_24_rotated_slender,double-loop,2,1.0,0.0,1.0,1.0
Base summary,317,5,5.5214593544270617e-08,budget_24_rotated_slender,volatility-clustering,1,budget_24_rotated_slender,double-loop,3,0.0,0.0,1.0,1.0
Base summary,317,6,5.539419459884874e-08,budget_24_rotated_slender,volatility-clustering,1,budget_24_rotated_slender,double-loop,0,0.0,0.0,1.0,1.0
Base summary,317,7,7.101440615481498e-08,budget_24_rotated_slender,volatility-clustering,1,budget_24_rotated_slender,volatility-clustering,2,1.0,1.0,0.0,1.0
Base summary,317,8,1.5616163524451508e-07,budget_24_rotated_slender,volatility-clustering,1,budget_24_rotated_slender,cross-branch,1,0.0,0.0,1.0,0.0
Base summary,317,9,1.5683174808805656e-07,budget_24_rotated_slender,volatility-clustering,1,budget_24_rotated_slender,cross-branch,2,1.0,1.0,1.0,1.0
Base summary,317,10,1.5808235199432748e-07,budget_24_rotated_slender,volatility-clustering,1,budget_24_rotated_slender,cross-branch,0,0.0,0.0,1.0,1.0
Base summary,318,1,2.044495424700726e-08,budget_24_rotated_slender,volatility-clustering,2,budget_24_rotated_slender,double-loop,0,1.0,1.0,1.0,1.0
Base summary,318,2,2.1611484534323705e-08,budget_24_rotated_slender,volatility-clustering,2,budget_24_rotated_slender,double-loop,3,1.0,1.0,1.0,1.0
Base summary,318,3,2.2803887668847365e-08,budget_24_rotated_slender,volatility-clustering,2,budget_24_rotated_slender,double-loop,2,1.0,1.0,1.0,0.0
Base summary,318,4,2.6298174357142708e-08,budget_24_rotated_slender,volatility-clustering,2,budget_24_rotated_slender,double-loop,1,1.0,1.0,1.0,1.0
Base summary,318,5,3.382805570217246e-08,budget_24_rotated_slender,volatility-clustering,2,budget_24_rotated_slender,volatility-clustering,3,1.0,1.0,0.0,1.0
Base summary,318,6,3.5067968190822166e-08,budget_24_rotated_slender,volatility-clustering,2,budget_24_rotated_slender,volatility-clustering,0,1.0,1.0,0.0,1.0
Base summary,318,7,7.101440615481498e-08,budget_24_rotated_slender,volatility-clustering,2,budget_24_rotated_slender,volatility-clustering,1,1.0,1.0,0.0,1.0
Base summary,318,8,8.566539829059198e-08,budget_24_rotated_slender,volatility-clustering,2,budget_24_rotated_slender,cross-branch,1,1.0,1.0,1.0,1.0
Base summary,318,9,8.619297152411979e-08,budget_24_rotated_slender,volatility-clustering,2,budget_24_rotated_slender,cross-branch,2,0.0,0.0,1.0,1.0
Base summary,318,10,8.745347080824852e-08,budget_24_rotated_slender,volatility-clustering,2,budget_24_rotated_slender,cross-branch,0,1.0,1.0,1.0,1.0
Base summary,319,1,5.273547156840789e-09,budget_24_rotated_slender,volatility-clustering,3,budget_24_rotated_slender,volatility-clustering,0,1.0,0.0,0.0,1.0
Base summary,319,2,1.3218602962979932e-08,budget_24_rotated_slender,volatility-clustering,3,budget_24_rotated_slender,double-loop,1,1.0,0.0,1.0,1.0
Base summary,319,3,1.678325811557111e-08,budget_24_rotated_slender,volatility-clustering,3,budget_24_rotated_slender,double-loop,2,0.0,0.0,1.0,1.0
Base summary,319,4,1.8818579638673082e-08,budget_24_rotated_slender,volatility-clustering,3,budget_24_rotated_slender,double-loop,0,1.0,0.0,1.0,1.0
Base summary,319,5,1.8902060580385565e-08,budget_24_rotated_slender,volatility-clustering,3,budget_24_rotated_slender,double-loop,3,1.0,0.0,1.0,1.0
Base summary,319,6,3.382805570217246e-08,budget_24_rotated_slender,volatility-clustering,3,budget_24_rotated_slender,volatility-clustering,2,1.0,1.0,0.0,1.0
Base summary,319,7,3.758917294883289e-08,budget_24_rotated_slender,volatility-clustering,3,budget_24_rotated_slender,volatility-clustering,1,1.0,0.0,0.0,1.0
Base summary,319,8,1.1939335057356583e-07,budget_24_rotated_slender,volatility-clustering,3,budget_24_rotated_slender,cross-branch,1,1.0,0.0,1.0,1.0
Base summary,319,9,1.1993140381383672e-07,budget_24_rotated_slender,volatility-clustering,3,budget_24_rotated_slender,cross-branch,2,1.0,1.0,1.0,1.0
Base summary,319,10,1.212133996939256e-07,budget_24_rotated_slender,volatility-clustering,3,budget_24_rotated_slender,cross-branch,0,1.0,0.0,1.0,1.0
+ marginal quantiles,0,1,0.31805240543597824,budget_06_thin_strip,barbell-bridge,0,budget_06_thin_strip,barbell-bridge,2,0.0,0.0,0.0,0.0
+ marginal quantiles,0,2,0.7506437451317443,budget_06_thin_strip,barbell-bridge,0,budget_06_thin_strip,double-loop,2,1.0,0.0,1.0,1.0
+ marginal quantiles,0,3,0.8619174378263718,budget_06_thin_strip,barbell-bridge,0,budget_06_thin_strip,double-loop,3,0.0,0.0,1.0,1.0
+ marginal quantiles,0,4,0.9664327630236783,budget_06_thin_strip,barbell-bridge,0,budget_06_thin_strip,double-loop,1,0.0,0.0,1.0,0.0
+ marginal quantiles,0,5,0.9974311828201169,budget_06_thin_strip,barbell-bridge,0,budget_06_thin_strip,crescent,2,1.0,1.0,1.0,1.0
+ marginal quantiles,0,6,1.016620813885021,budget_06_thin_strip,barbell-bridge,0,budget_06_thin_strip,spiral,0,1.0,0.0,1.0,1.0
+ marginal quantiles,0,7,1.0338693211672694,budget_06_thin_strip,barbell-bridge,0,budget_06_thin_strip,spiral,1,1.0,0.0,1.0,1.0
+ marginal quantiles,0,8,1.0467102371972727,budget_06_thin_strip,barbell-bridge,0,budget_06_thin_strip,pinwheel,2,1.0,0.0,1.0,1.0
+ marginal quantiles,0,9,1.088347836248144,budget_06_thin_strip,barbell-bridge,0,budget_06_thin_strip,nested-rings,1,1.0,0.0,1.0,1.0
+ marginal quantiles,0,10,1.1267111197324648,budget_06_thin_strip,barbell-bridge,0,budget_06_thin_strip,volatility-clustering,2,1.0,0.0,1.0,1.0
+ marginal quantiles,1,1,0.7393981463475319,budget_06_thin_strip,barbell-bridge,1,budget_06_thin_strip,volatility-clustering,2,0.0,0.0,1.0,1.0
+ marginal quantiles,1,2,0.8742971059893981,budget_06_thin_strip,barbell-bridge,1,budget_06_thin_strip,double-loop,0,0.0,0.0,1.0,1.0
+ marginal quantiles,1,3,0.8754033391436276,budget_06_thin_strip,barbell-bridge,1,budget_06_thin_strip,double-loop,1,1.0,0.0,1.0,0.0
+ marginal quantiles,1,4,1.0338091511662226,budget_06_thin_strip,barbell-bridge,1,budget_06_thin_strip,barbell-bridge,2,1.0,0.0,0.0,0.0
+ marginal quantiles,1,5,1.0576607054023823,budget_06_thin_strip,barbell-bridge,1,budget_06_thin_strip,pinwheel,1,0.0,0.0,1.0,1.0
+ marginal quantiles,1,6,1.082328167951669,budget_06_thin_strip,barbell-bridge,1,budget_06_thin_strip,spiral,2,0.0,0.0,1.0,1.0
+ marginal quantiles,1,7,1.165139061618336,budget_06_thin_strip,barbell-bridge,1,budget_06_thin_strip,pinwheel,2,0.0,0.0,1.0,1.0
+ marginal quantiles,1,8,1.2074437919372778,budget_06_thin_strip,barbell-bridge,1,budget_06_thin_strip,pinwheel,0,0.0,0.0,1.0,1.0
+ marginal quantiles,1,9,1.2098058316416755,budget_06_thin_strip,barbell-bridge,1,budget_06_thin_strip,pinwheel,3,0.0,0.0,1.0,1.0
+ marginal quantiles,1,10,1.2309901116387525,budget_06_thin_strip,barbell-bridge,1,budget_06_thin_strip,barbell-bridge,0,1.0,0.0,0.0,0.0
+ marginal quantiles,2,1,0.31805240543597824,budget_06_thin_strip,barbell-bridge,2,budget_06_thin_strip,barbell-bridge,0,0.0,0.0,0.0,0.0
+ marginal quantiles,2,2,0.6752988671570815,budget_06_thin_strip,barbell-bridge,2,budget_06_thin_strip,double-loop,2,1.0,0.0,1.0,1.0
+ marginal quantiles,2,3,0.8412108761415553,budget_06_thin_strip,barbell-bridge,2,budget_06_thin_strip,double-loop,3,0.0,0.0,1.0,1.0
+ marginal quantiles,2,4,0.8944482051590004,budget_06_thin_strip,barbell-bridge,2,budget_06_thin_strip,double-loop,1,0.0,0.0,1.0,0.0
+ marginal quantiles,2,5,0.9955626457848796,budget_06_thin_strip,barbell-bridge,2,budget_06_thin_strip,pinwheel,2,1.0,0.0,1.0,1.0
+ marginal quantiles,2,6,1.0219065110890526,budget_06_thin_strip,barbell-bridge,2,budget_06_thin_strip,volatility-clustering,2,1.0,0.0,1.0,1.0
+ marginal quantiles,2,7,1.0338091511662226,budget_06_thin_strip,barbell-bridge,2,budget_06_thin_strip,barbell-bridge,1,1.0,0.0,0.0,0.0
+ marginal quantiles,2,8,1.102993645433025,budget_06_thin_strip,barbell-bridge,2,budget_06_thin_strip,spiral,1,1.0,0.0,1.0,1.0
+ marginal quantiles,2,9,1.1327795633383204,budget_06_thin_strip,barbell-bridge,2,budget_06_thin_strip,nested-rings,1,1.0,0.0,1.0,1.0
+ marginal quantiles,2,10,1.1339302422849122,budget_06_thin_strip,barbell-bridge,2,budget_06_thin_strip,crescent,2,1.0,1.0,1.0,1.0
+ marginal quantiles,3,1,0.9563292452896277,budget_06_thin_strip,barbell-bridge,3,budget_06_thin_strip,volatility-clustering,0,1.0,0.0,1.0,1.0
+ marginal quantiles,3,2,1.0213845388534042,budget_06_thin_strip,barbell-bridge,3,budget_06_thin_strip,volatility-clustering,3,1.0,0.0,1.0,1.0
+ marginal quantiles,3,3,1.5120175607663249,budget_06_thin_strip,barbell-bridge,3,budget_06_thin_strip,barbell-bridge,1,1.0,0.0,0.0,0.0
+ marginal quantiles,3,4,1.530704165975463,budget_06_thin_strip,barbell-bridge,3,budget_06_thin_strip,pinwheel,3,1.0,0.0,1.0,1.0
+ marginal quantiles,3,5,1.6071136903432983,budget_06_thin_strip,barbell-bridge,3,budget_06_thin_strip,double-loop,0,1.0,0.0,1.0,1.0
+ marginal quantiles,3,6,1.6706163545068924,budget_06_thin_strip,barbell-bridge,3,budget_06_thin_strip,volatility-clustering,2,1.0,0.0,1.0,1.0
+ marginal quantiles,3,7,1.6742834281522347,budget_06_thin_strip,barbell-bridge,3,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,1.0,1.0
+ marginal quantiles,3,8,1.769507147609016,budget_06_thin_strip,barbell-bridge,3,budget_06_thin_strip,cross-branch,1,1.0,0.0,1.0,0.0
+ marginal quantiles,3,9,1.7780774710138358,budget_06_thin_strip,barbell-bridge,3,budget_06_thin_strip,nested-rings,2,1.0,0.0,1.0,1.0
+ marginal quantiles,3,10,1.7812452863921666,budget_06_thin_strip,barbell-bridge,3,budget_06_thin_strip,mean-reversion,1,1.0,0.0,1.0,0.0
+ marginal quantiles,4,1,0.7806645784537958,budget_06_thin_strip,crescent,0,budget_06_thin_strip,crescent,3,0.0,0.0,0.0,1.0
+ marginal quantiles,4,2,0.9686219794261535,budget_06_thin_strip,crescent,0,budget_06_thin_strip,pinwheel,0,1.0,1.0,1.0,1.0
+ marginal quantiles,4,3,1.0410725369554705,budget_06_thin_strip,crescent,0,budget_06_thin_strip,double-loop,1,1.0,1.0,1.0,1.0
+ marginal quantiles,4,4,1.0940370486723499,budget_06_thin_strip,crescent,0,budget_06_thin_strip,spiral,2,1.0,1.0,1.0,1.0
+ marginal quantiles,4,5,1.0948013192540296,budget_06_thin_strip,crescent,0,budget_06_thin_strip,crescent,2,0.0,0.0,0.0,0.0
+ marginal quantiles,4,6,1.251318459926407,budget_06_thin_strip,crescent,0,budget_06_thin_strip,spiral,1,1.0,1.0,1.0,1.0
+ marginal quantiles,4,7,1.271536168224139,budget_06_thin_strip,crescent,0,budget_06_thin_strip,pinwheel,2,1.0,1.0,1.0,1.0
+ marginal quantiles,4,8,1.2844441628502117,budget_06_thin_strip,crescent,0,budget_06_thin_strip,crescent,1,0.0,0.0,0.0,1.0
+ marginal quantiles,4,9,1.3626799306417243,budget_06_thin_strip,crescent,0,budget_06_thin_strip,pinwheel,1,1.0,1.0,1.0,1.0
+ marginal quantiles,4,10,1.3814908771856083,budget_06_thin_strip,crescent,0,budget_06_thin_strip,cross-branch,0,1.0,1.0,1.0,1.0
+ marginal quantiles,5,1,0.5688049068180078,budget_06_thin_strip,crescent,1,budget_06_thin_strip,crescent,2,0.0,0.0,0.0,1.0
+ marginal quantiles,5,2,0.8404555308097421,budget_06_thin_strip,crescent,1,budget_06_thin_strip,crescent,3,0.0,0.0,0.0,0.0
+ marginal quantiles,5,3,1.2732036319548565,budget_06_thin_strip,crescent,1,budget_06_thin_strip,spiral,3,0.0,0.0,1.0,0.0
+ marginal quantiles,5,4,1.2844441628502117,budget_06_thin_strip,crescent,1,budget_06_thin_strip,crescent,0,0.0,0.0,0.0,1.0
+ marginal quantiles,5,5,1.3141598100760676,budget_06_thin_strip,crescent,1,budget_06_thin_strip,barbell-bridge,0,1.0,1.0,1.0,1.0
+ marginal quantiles,5,6,1.3918600766882363,budget_06_thin_strip,crescent,1,budget_06_thin_strip,double-loop,3,1.0,1.0,1.0,1.0
+ marginal quantiles,5,7,1.4209396100070661,budget_06_thin_strip,crescent,1,budget_06_thin_strip,spiral,1,1.0,1.0,1.0,0.0
+ marginal quantiles,5,8,1.4403657878138443,budget_06_thin_strip,crescent,1,budget_06_thin_strip,barbell-bridge,2,1.0,1.0,1.0,1.0
+ marginal quantiles,5,9,1.4676794509102415,budget_06_thin_strip,crescent,1,budget_06_thin_strip,spiral,0,1.0,1.0,1.0,1.0
+ marginal quantiles,5,10,1.4722490017170677,budget_06_thin_strip,crescent,1,budget_06_thin_strip,cross-branch,0,1.0,1.0,1.0,1.0
+ marginal quantiles,6,1,0.5688049068180078,budget_06_thin_strip,crescent,2,budget_06_thin_strip,crescent,1,0.0,0.0,0.0,1.0
+ marginal quantiles,6,2,0.921372776100457,budget_06_thin_strip,crescent,2,budget_06_thin_strip,crescent,3,0.0,0.0,0.0,1.0
+ marginal quantiles,6,3,0.9974311828201169,budget_06_thin_strip,crescent,2,budget_06_thin_strip,barbell-bridge,0,1.0,1.0,1.0,1.0
+ marginal quantiles,6,4,1.0948013192540296,budget_06_thin_strip,crescent,2,budget_06_thin_strip,crescent,0,0.0,0.0,0.0,0.0
+ marginal quantiles,6,5,1.0988549585378842,budget_06_thin_strip,crescent,2,budget_06_thin_strip,double-loop,3,1.0,1.0,1.0,0.0
+ marginal quantiles,6,6,1.1339302422849122,budget_06_thin_strip,crescent,2,budget_06_thin_strip,barbell-bridge,2,1.0,1.0,1.0,1.0
+ marginal quantiles,6,7,1.1452616746977107,budget_06_thin_strip,crescent,2,budget_06_thin_strip,double-loop,2,1.0,1.0,1.0,1.0
+ marginal quantiles,6,8,1.1663330014466355,budget_06_thin_strip,crescent,2,budget_06_thin_strip,spiral,1,1.0,1.0,1.0,1.0
+ marginal quantiles,6,9,1.2121562808884512,budget_06_thin_strip,crescent,2,budget_06_thin_strip,spiral,0,1.0,1.0,1.0,1.0
+ marginal quantiles,6,10,1.2156509694197375,budget_06_thin_strip,crescent,2,budget_06_thin_strip,spiral,3,0.0,0.0,1.0,1.0
+ marginal quantiles,7,1,0.7806645784537958,budget_06_thin_strip,crescent,3,budget_06_thin_strip,crescent,0,0.0,0.0,0.0,1.0
+ marginal quantiles,7,2,0.8404555308097421,budget_06_thin_strip,crescent,3,budget_06_thin_strip,crescent,1,0.0,0.0,0.0,0.0
+ marginal quantiles,7,3,0.921372776100457,budget_06_thin_strip,crescent,3,budget_06_thin_strip,crescent,2,0.0,0.0,0.0,1.0
+ marginal quantiles,7,4,1.0253356916261145,budget_06_thin_strip,crescent,3,budget_06_thin_strip,pinwheel,0,1.0,1.0,1.0,1.0
+ marginal quantiles,7,5,1.1673070129446013,budget_06_thin_strip,crescent,3,budget_06_thin_strip,spiral,1,1.0,1.0,1.0,0.0
+ marginal quantiles,7,6,1.1779729898969051,budget_06_thin_strip,crescent,3,budget_06_thin_strip,double-loop,1,1.0,1.0,1.0,1.0
+ marginal quantiles,7,7,1.2129513650083474,budget_06_thin_strip,crescent,3,budget_06_thin_strip,double-loop,3,1.0,1.0,1.0,1.0
+ marginal quantiles,7,8,1.2276315401124904,budget_06_thin_strip,crescent,3,budget_06_thin_strip,pinwheel,2,1.0,1.0,1.0,1.0
+ marginal quantiles,7,9,1.3215352485061624,budget_06_thin_strip,crescent,3,budget_06_thin_strip,spiral,2,1.0,1.0,1.0,1.0
+ marginal quantiles,7,10,1.3290224027505384,budget_06_thin_strip,crescent,3,budget_06_thin_strip,spiral,0,1.0,1.0,1.0,1.0
+ marginal quantiles,8,1,1.0962892908573518,budget_06_thin_strip,cross-branch,0,budget_06_thin_strip,spiral,0,1.0,0.0,1.0,1.0
+ marginal quantiles,8,2,1.1030486478489934,budget_06_thin_strip,cross-branch,0,budget_06_thin_strip,spiral,1,1.0,0.0,1.0,1.0
+ marginal quantiles,8,3,1.1755445269831823,budget_06_thin_strip,cross-branch,0,budget_06_thin_strip,pinwheel,0,1.0,0.0,1.0,1.0
+ marginal quantiles,8,4,1.2242450269563785,budget_06_thin_strip,cross-branch,0,budget_06_thin_strip,nested-rings,0,1.0,0.0,1.0,1.0
+ marginal quantiles,8,5,1.276403775039252,budget_06_thin_strip,cross-branch,0,budget_06_thin_strip,nested-rings,1,1.0,0.0,1.0,1.0
+ marginal quantiles,8,6,1.308520919515727,budget_06_thin_strip,cross-branch,0,budget_06_thin_strip,spiral,3,1.0,1.0,1.0,1.0
+ marginal quantiles,8,7,1.318916839112222,budget_06_thin_strip,cross-branch,0,budget_06_thin_strip,cross-branch,2,0.0,0.0,0.0,0.0
+ marginal quantiles,8,8,1.3368973840770284,budget_06_thin_strip,cross-branch,0,budget_06_thin_strip,pinwheel,2,1.0,0.0,1.0,1.0
+ marginal quantiles,8,9,1.3394919812261763,budget_06_thin_strip,cross-branch,0,budget_06_thin_strip,mean-reversion,0,0.0,0.0,1.0,0.0
+ marginal quantiles,8,10,1.3775950273183322,budget_06_thin_strip,cross-branch,0,budget_06_thin_strip,cross-branch,3,1.0,0.0,0.0,0.0
+ marginal quantiles,9,1,0.5973417345809219,budget_06_thin_strip,cross-branch,1,budget_06_thin_strip,mean-reversion,3,0.0,0.0,1.0,0.0
